02 ASTRAL.4.11.2 200 3 200 estimated 0.7755967317727577
02 ASTRAL.4.11.2 200 3 500 estimated 0.7765916148757761
02 ASTRAL.4.11.2 200 3 50 estimated 0.7875733924367259
02 ASTRAL.4.11.2 200 50 1000 estimated 0.9291140048320667
02 ASTRAL.4.11.2 200 50 200 estimated 0.9362125805124059
02 ASTRAL.4.11.2 200 50 500 estimated 0.9227643453274357
02 ASTRAL.4.11.2 200 50 50 estimated 0.9386861949034188
02 ASTRAL.4.11.2 200 5 1000 estimated 0.7972924114387454
02 ASTRAL.4.11.2 200 5 200 estimated 0.7963355404260569
02 ASTRAL.4.11.2 200 5 500 estimated 0.7970623726417232
02 ASTRAL.4.11.2 200 5 50 estimated 0.8031507488989501
02 ASTRAL.4.11.2 200 75 1000 estimated 0.962969497563052
02 ASTRAL.4.11.2 200 75 200 estimated 0.9783662650276659
02 ASTRAL.4.11.2 200 75 500 estimated 0.9587900826908919
02 ASTRAL.4.11.2 200 75 50 estimated 0.9871763104130179
02 ASTRAL.4.11.2 200 7 1000 estimated 0.8106745210529317
02 ASTRAL.4.11.2 200 7 200 estimated 0.8088560498016775
02 ASTRAL.4.11.2 200 7 500 estimated 0.8102325084919355
02 ASTRAL.4.11.2 200 7 50 estimated 0.8175433071008406
02 ASTRAL.4.11.2 200 non 1000 estimated 0.5824464059619371
02 ASTRAL.4.11.2 200 non 200 estimated 0.5791846886755446
02 ASTRAL.4.11.2 200 non 500 estimated 0.5791628807453506
02 ASTRAL.4.11.2 200 non 50 estimated 0.5855975341466082
02 ASTRAL.4.11.2 400 0 1000 estimated 0.7086426417627631
02 ASTRAL.4.11.2 400 0 200 estimated 0.7044579110828273
02 ASTRAL.4.11.2 400 0 500 estimated 0.7069407213790561
02 ASTRAL.4.11.2 400 0 50 estimated 0.7067016474956103
02 ASTRAL.4.11.2 400 10 1000 estimated 0.7992245087737557
02 ASTRAL.4.11.2 400 10 200 estimated 0.7925760993346772
02 ASTRAL.4.11.2 400 10 500 estimated 0.7994625746112918
02 ASTRAL.4.11.2 400 10 50 estimated 0.7972486898103138
02 ASTRAL.4.11.2 400 20 1000 estimated 0.8343948034609696
02 ASTRAL.4.11.2 400 20 200 estimated 0.827017962077505
02 ASTRAL.4.11.2 400 20 500 estimated 0.8356942524453475
02 ASTRAL.4.11.2 400 20 50 estimated 0.8274012315120577
02 ASTRAL.4.11.2 400 33 1000 estimated 0.8636312857259537
02 ASTRAL.4.11.2 400 33 200 estimated 0.8638280315142187
02 ASTRAL.4.11.2 400 33 500 estimated 0.8667789864302392
02 ASTRAL.4.11.2 400 33 50 estimated 0.8795446080251312
02 ASTRAL.4.11.2 400 3 1000 estimated 0.752678868726441
02 ASTRAL.4.11.2 400 3 200 estimated 0.7485823440168405
02 ASTRAL.4.11.2 400 3 500 estimated 0.7524444076851324
02 ASTRAL.4.11.2 400 3 50 estimated 0.757791531314301
02 ASTRAL.4.11.2 400 50 1000 estimated 0.8882322234209312
02 ASTRAL.4.11.2 400 50 200 estimated 0.8923509520324178
02 ASTRAL.4.11.2 400 50 500 estimated 0.8894391466845862
02 ASTRAL.4.11.2 400 50 50 estimated 0.8876046444835477
02 ASTRAL.4.11.2 400 5 1000 estimated 0.7710064376902425
02 ASTRAL.4.11.2 400 5 200 estimated 0.7678796571152242
02 ASTRAL.4.11.2 400 5 500 estimated 0.7709842462076405
02 ASTRAL.4.11.2 400 5 50 estimated 0.7747134938897711
02 ASTRAL.4.11.2 400 75 1000 estimated 0.9153406371296269
02 ASTRAL.4.11.2 400 75 200 estimated 0.9192474394963973
02 ASTRAL.4.11.2 400 75 500 estimated 0.9139455396687052
02 ASTRAL.4.11.2 400 75 50 estimated 0.8960888666205359
02 ASTRAL.4.11.2 400 7 1000 estimated 0.7836537531756479
02 ASTRAL.4.11.2 400 7 200 estimated 0.7791476193923361
02 ASTRAL.4.11.2 400 7 500 estimated 0.7838180360920793
02 ASTRAL.4.11.2 400 7 50 estimated 0.7826181792258097
02 ASTRAL.4.11.2 400 non 1000 estimated 0.637144252932648
02 ASTRAL.4.11.2 400 non 200 estimated 0.633918991130358
02 ASTRAL.4.11.2 400 non 500 estimated 0.6368999417474258
02 ASTRAL.4.11.2 400 non 50 estimated 0.6369688858989613
02 ASTRAL.4.11.2 800 0 1000 estimated 0.7014070237618498
02 ASTRAL.4.11.2 800 0 200 estimated 0.6949631856283801
02 ASTRAL.4.11.2 800 0 500 estimated 0.6988663009062123
02 ASTRAL.4.11.2 800 0 50 estimated 0.6894165430471254
