02 ASTRAL.4.11.2 200 5 200 estimated 5.419 60.587 40307
02 ASTRAL.4.11.2 200 5 500 estimated 8.023 231.494 81241
02 ASTRAL.4.11.2 200 5 50 estimated 3.799 9.931 19100
02 ASTRAL.4.11.2 200 75 1000 estimated 7.365 579.412 27071
02 ASTRAL.4.11.2 200 75 200 estimated 4.232 142.694 26074
02 ASTRAL.4.11.2 200 75 500 estimated 5.585 279.999 25276
02 ASTRAL.4.11.2 200 75 50 estimated 2.564 26.704 15421
02 ASTRAL.4.11.2 200 7 1000 estimated 10.783 785.104 148392
02 ASTRAL.4.11.2 200 7 200 estimated 4.865 52.614 40318
02 ASTRAL.4.11.2 200 7 500 estimated 7.501 220.791 76134
02 ASTRAL.4.11.2 200 7 50 estimated 3.608 9.106 16689
02 ASTRAL.4.11.2 400 0 1000 estimated 13.485 571.324 132432
02 ASTRAL.4.11.2 400 0 200 estimated 5.429 30.902 27433
02 ASTRAL.4.11.2 400 0 500 estimated 8.625 143.133 61110
02 ASTRAL.4.11.2 400 0 50 estimated 3.497 7.267 13939
02 ASTRAL.4.11.2 400 10 1000 estimated 9.621 552.91 109024
02 ASTRAL.4.11.2 400 10 200 estimated 4.479 32.132 25236
02 ASTRAL.4.11.2 400 10 500 estimated 8.76 156.731 55888
02 ASTRAL.4.11.2 400 10 50 estimated 4.786 8.938 11038
02 ASTRAL.4.11.2 400 20 1000 estimated 11.348 414.235 75679
02 ASTRAL.4.11.2 400 20 200 estimated 5.353 30.532 21307
02 ASTRAL.4.11.2 400 20 500 estimated 8.326 123.024 41864
02 ASTRAL.4.11.2 400 20 50 estimated 4.271 9.944 11529
02 ASTRAL.4.11.2 400 33 1000 estimated 10.003 271.931 41660
02 ASTRAL.4.11.2 400 33 200 estimated 5.748 27.32 15599
02 ASTRAL.4.11.2 400 33 500 estimated 7.899 91.681 26278
02 ASTRAL.4.11.2 400 33 50 estimated 4.178 9.463 10942
02 ASTRAL.4.11.2 400 3 1000 estimated 14.514 644.025 130179
02 ASTRAL.4.11.2 400 3 200 estimated 7.6 35.486 26315
02 ASTRAL.4.11.2 400 3 500 estimated 9.649 162.499 62391
02 ASTRAL.4.11.2 400 3 50 estimated 4.779 9.154 13351
02 ASTRAL.4.11.2 400 50 1000 estimated 10.023 227.361 26179
02 ASTRAL.4.11.2 400 50 200 estimated 6.499 31.037 13555
02 ASTRAL.4.11.2 400 50 500 estimated 5.635 94.087 19875
02 ASTRAL.4.11.2 400 50 50 estimated 3.017 7.199 8044
02 ASTRAL.4.11.2 400 5 1000 estimated 11.225 613.8 123648
02 ASTRAL.4.11.2 400 5 200 estimated 5.137 30.545 25141
02 ASTRAL.4.11.2 400 5 500 estimated 7.177 149.327 62156
02 ASTRAL.4.11.2 400 5 50 estimated 3.357 7.66 11742
02 ASTRAL.4.11.2 400 75 1000 estimated 8.893 296.17 20572
02 ASTRAL.4.11.2 400 75 200 estimated 4.545 72.731 19742
02 ASTRAL.4.11.2 400 75 500 estimated 5.892 126.661 16975
02 ASTRAL.4.11.2 400 75 50 estimated 3.198 10.189 9733
02 ASTRAL.4.11.2 400 7 1000 estimated 10.807 610.723 119163
02 ASTRAL.4.11.2 400 7 200 estimated 4.806 30.296 24762
02 ASTRAL.4.11.2 400 7 500 estimated 7.38 162.535 59461
02 ASTRAL.4.11.2 400 7 50 estimated 3.53 7.35 12022
02 ASTRAL.4.11.2 800 0 1000 estimated 12.404 453.116 108082
02 ASTRAL.4.11.2 800 0 200 estimated 5.012 22.424 19978
02 ASTRAL.4.11.2 800 0 500 estimated 8.663 113.004 50719
02 ASTRAL.4.11.2 800 0 50 estimated 3.511 6.081 9473
02 ASTRAL.4.11.2 800 10 1000 estimated 10.61 450.118 98105
02 ASTRAL.4.11.2 800 10 200 estimated 5.108 23.276 19453
02 ASTRAL.4.11.2 800 10 500 estimated 6.843 106.35 46798
02 ASTRAL.4.11.2 800 10 50 estimated 3.283 5.891 8733
02 ASTRAL.4.11.2 800 20 1000 estimated 9.801 377.102 81146
02 ASTRAL.4.11.2 800 20 200 estimated 4.738 21.448 16251
02 ASTRAL.4.11.2 800 20 500 estimated 7.117 98.062 39818
02 ASTRAL.4.11.2 800 20 50 estimated 3.436 6.09 8823
02 ASTRAL.4.11.2 800 33 1000 estimated 8.333 309.136 56680
02 ASTRAL.4.11.2 800 33 200 estimated 3.911 18.293 13445
02 ASTRAL.4.11.2 800 33 500 estimated 5.937 83.02 29007
02 ASTRAL.4.11.2 800 33 50 estimated 2.51 5.153 7901
02 ASTRAL.4.11.2 800 3 1000 estimated 10.995 459.029 107397
02 ASTRAL.4.11.2 800 3 200 estimated 4.93 23.302 20313
02 ASTRAL.4.11.2 800 3 500 estimated 7.261 115.366 49799
02 ASTRAL.4.11.2 800 3 50 estimated 3.23 5.566 8727
02 ASTRAL.4.11.2 800 50 1000 estimated 8.305 284.808 46717
02 ASTRAL.4.11.2 800 50 200 estimated 4.393 19.663 11506
02 ASTRAL.4.11.2 800 50 500 estimated 5.48 63.641 20637
02 ASTRAL.4.11.2 800 50 50 estimated 2.711 5.538 6621
02 ASTRAL.4.11.2 800 5 1000 estimated 10.809 441.669 106234
02 ASTRAL.4.11.2 800 5 200 estimated 4.977 22.971 19741
02 ASTRAL.4.11.2 800 5 500 estimated 7.073 125.266 54544
02 ASTRAL.4.11.2 800 5 50 estimated 3.276 5.616 8678
02 ASTRAL.4.11.2 800 75 1000 estimated 8.312 168.963 21604
02 ASTRAL.4.11.2 800 75 200 estimated 4.45 19.811 10035
02 ASTRAL.4.11.2 800 75 500 estimated 6.082 61.953 14712
02 ASTRAL.4.11.2 800 75 50 estimated 2.928 8.099 9150
02 ASTRAL.4.11.2 800 7 1000 estimated 10.518 440.04 101868
02 ASTRAL.4.11.2 800 7 200 estimated 4.64 23.081 20143
02 ASTRAL.4.11.2 800 7 500 estimated 6.804 112.192 48078
02 ASTRAL.4.11.2 800 7 50 estimated 3.296 5.699 8531
03 ASTRAL.4.11.2 1600 0 1000 estimated 15.937 448.175 116415
03 ASTRAL.4.11.2 1600 0 200 estimated 6.334 31.128 27069
03 ASTRAL.4.11.2 1600 0 500 estimated 10.004 124.213 56061
03 ASTRAL.4.11.2 1600 0 50 estimated 4.093 8.058 16679
03 ASTRAL.4.11.2 1600 10 1000 estimated 13.639 529.993 130422
03 ASTRAL.4.11.2 1600 10 200 estimated 5.511 32.529 29318
03 ASTRAL.4.11.2 1600 10 500 estimated 8.861 136.873 61524
03 ASTRAL.4.11.2 1600 10 50 estimated 3.789 8.222 16621
03 ASTRAL.4.11.2 1600 20 1000 estimated 15.584 608.223 129253
03 ASTRAL.4.11.2 1600 20 200 estimated 7.524 36.888 27859
03 ASTRAL.4.11.2 1600 20 500 estimated 10.877 151.637 60488
03 ASTRAL.4.11.2 1600 20 50 estimated 5.103 10.756 16467
03 ASTRAL.4.11.2 1600 33 1000 estimated 14.677 572.489 115048
03 ASTRAL.4.11.2 1600 33 200 estimated 6.613 34.155 25955
03 ASTRAL.4.11.2 1600 33 500 estimated 9.692 154.177 58657
03 ASTRAL.4.11.2 1600 33 50 estimated 4.961 10.47 14940
03 ASTRAL.4.11.2 1600 3 1000 estimated 19.142 521.522 122147
03 ASTRAL.4.11.2 1600 3 200 estimated 7.562 32.787 27168
03 ASTRAL.4.11.2 1600 3 500 estimated 11.758 130.272 56526
03 ASTRAL.4.11.2 1600 3 50 estimated 5.389 10.496 15604
03 ASTRAL.4.11.2 1600 50 1000 estimated 12.568 463.292 91275
03 ASTRAL.4.11.2 1600 50 200 estimated 6.893 36.221 23103
03 ASTRAL.4.11.2 1600 50 500 estimated 8.806 132.446 48233
03 ASTRAL.4.11.2 1600 50 50 estimated 4.767 11.963 14993
03 ASTRAL.4.11.2 1600 5 1000 estimated 16.16 536.998 124644
03 ASTRAL.4.11.2 1600 5 200 estimated 6.699 31.692 27394
03 ASTRAL.4.11.2 1600 5 500 estimated 10.375 128.735 56575
03 ASTRAL.4.11.2 1600 5 50 estimated 4.331 9.013 16676
03 ASTRAL.4.11.2 1600 75 1000 estimated 10.069 363.784 58398
03 ASTRAL.4.11.2 1600 75 200 estimated 4.408 37.516 22650
03 ASTRAL.4.11.2 1600 75 500 estimated 6.78 133.316 39363
03 ASTRAL.4.11.2 1600 75 50 estimated 3.54 16.085 23794
03 ASTRAL.4.11.2 1600 7 1000 estimated 14.336 542.37 124260
03 ASTRAL.4.11.2 1600 7 200 estimated 5.543 31.329 28389
03 ASTRAL.4.11.2 1600 7 500 estimated 9.421 131.518 59413
03 ASTRAL.4.11.2 1600 7 50 estimated 4.005 9.006 15578
03 ASTRAL.4.11.2 200 0 1000 estimated 24.849 1168.659 217172
03 ASTRAL.4.11.2 200 0 200 estimated 9.258 95.016 66553
03 ASTRAL.4.11.2 200 0 500 estimated 15.218 341.667 117057
03 ASTRAL.4.11.2 200 0 50 estimated 6.693 32.752 59071
03 ASTRAL.4.11.2 200 10 1000 estimated 15.118 1539.408 221928
03 ASTRAL.4.11.2 200 10 200 estimated 6.132 128.105 67280
03 ASTRAL.4.11.2 200 10 500 estimated 9.503 434.445 116452
03 ASTRAL.4.11.2 200 10 50 estimated 4.1 24.269 37005
03 ASTRAL.4.11.2 200 20 1000 estimated 12.087 1737.084 194196
03 ASTRAL.4.11.2 200 20 200 estimated 5.194 138.713 58372
03 ASTRAL.4.11.2 200 20 500 estimated 7.79 449.507 97797
03 ASTRAL.4.11.2 200 20 50 estimated 3.717 42.314 49375
03 ASTRAL.4.11.2 200 33 1000 estimated 9.424 1461.224 122716
03 ASTRAL.4.11.2 200 33 200 estimated 4.968 176.744 56704
03 ASTRAL.4.11.2 200 33 500 estimated 6.492 511.618 75806
03 ASTRAL.4.11.2 200 33 50 estimated 3.137 30.895 33097
03 ASTRAL.4.11.2 200 3 1000 estimated 19.291 1253.573 216000
03 ASTRAL.4.11.2 200 3 200 estimated 7.755 110.46 68925
03 ASTRAL.4.11.2 200 3 500 estimated 12.104 386.169 120129
03 ASTRAL.4.11.2 200 3 50 estimated 4.701 23.091 39602
03 ASTRAL.4.11.2 200 50 1000 estimated 8.237 1314.68 72750
03 ASTRAL.4.11.2 200 50 200 estimated 4.304 183.569 43067
03 ASTRAL.4.11.2 200 50 500 estimated 5.68 620.485 58584
03 ASTRAL.4.11.2 200 50 50 estimated 2.905 32.165 26330
03 ASTRAL.4.11.2 200 5 1000 estimated 17.521 1352.571 223554
03 ASTRAL.4.11.2 200 5 200 estimated 6.831 117.87 70689
03 ASTRAL.4.11.2 200 5 500 estimated 11.293 370.072 111564
03 ASTRAL.4.11.2 200 5 50 estimated 4.392 24.655 37433
03 ASTRAL.4.11.2 200 75 1000 estimated 7.122 1310.519 46491
03 ASTRAL.4.11.2 200 75 200 estimated 3.674 238.573 31817
03 ASTRAL.4.11.2 200 75 500 estimated 4.537 563.903 33294
03 ASTRAL.4.11.2 200 75 50 estimated 2.162 18.232 8266
03 ASTRAL.4.11.2 200 7 1000 estimated 16.102 1424.4 225715
03 ASTRAL.4.11.2 200 7 200 estimated 6.285 113.872 66480
03 ASTRAL.4.11.2 200 7 500 estimated 10.428 414.209 116501
03 ASTRAL.4.11.2 200 7 50 estimated 4.25 27.37 42405
03 ASTRAL.4.11.2 400 0 1000 estimated 20.046 770.255 168337
03 ASTRAL.4.11.2 400 0 200 estimated 7.767 58.264 46899
03 ASTRAL.4.11.2 400 0 500 estimated 12.754 218.626 88416
03 ASTRAL.4.11.2 400 0 50 estimated 4.754 15.521 35333
03 ASTRAL.4.11.2 400 10 1000 estimated 12.92 884.165 169894
03 ASTRAL.4.11.2 400 10 200 estimated 5.734 64.319 47497
03 ASTRAL.4.11.2 400 10 500 estimated 8.784 254.167 89051
03 ASTRAL.4.11.2 400 10 50 estimated 3.778 15.139 30540
03 ASTRAL.4.11.2 400 20 1000 estimated 10.726 732.88 129036
03 ASTRAL.4.11.2 400 20 200 estimated 5.079 69.118 45261
03 ASTRAL.4.11.2 400 20 500 estimated 9.997 265.005 80986
03 ASTRAL.4.11.2 400 20 50 estimated 4.866 20.578 27487
03 ASTRAL.4.11.2 400 33 1000 estimated 11.735 905.074 110004
03 ASTRAL.4.11.2 400 33 200 estimated 6.88 85.269 40422
03 ASTRAL.4.11.2 400 33 500 estimated 9.039 305.261 70582
03 ASTRAL.4.11.2 400 33 50 estimated 5.313 22.661 27707
03 ASTRAL.4.11.2 400 3 1000 estimated 18.29 934.844 178411
03 ASTRAL.4.11.2 400 3 200 estimated 8.898 67.391 47386
03 ASTRAL.4.11.2 400 3 500 estimated 12.875 263.767 90450
03 ASTRAL.4.11.2 400 3 50 estimated 6.12 19.64 32479
03 ASTRAL.4.11.2 400 50 1000 estimated 10.654 823.781 73757
03 ASTRAL.4.11.2 400 50 200 estimated 6.203 119.191 38880
