03 ASTRALIII 1600 10 1000 98 2 .0204
03 ASTRALIII 1600 10 200 98 5 .051
03 ASTRALIII 1600 10 500 98 1 .0102
03 ASTRALIII 1600 10 50 98 7 .0714
03 ASTRALIII 1600 20 1000 98 1 .0102
03 ASTRALIII 1600 20 200 98 5 .051
03 ASTRALIII 1600 20 500 98 1 .0102
03 ASTRALIII 1600 20 50 98 8 .0816
03 ASTRALIII 1600 33 1000 98 1 .0102
03 ASTRALIII 1600 33 200 98 5 .051
03 ASTRALIII 1600 33 500 98 1 .0102
03 ASTRALIII 1600 33 50 98 7 .0714
03 ASTRALIII 1600 3 1000 98 2 .0204
03 ASTRALIII 1600 3 200 98 5 .051
03 ASTRALIII 1600 3 500 98 1 .0102
03 ASTRALIII 1600 3 50 98 8 .0816
03 ASTRALIII 1600 5 1000 98 2 .0204
03 ASTRALIII 1600 5 200 98 5 .051
03 ASTRALIII 1600 5 500 98 1 .0102
03 ASTRALIII 1600 5 50 98 7 .0714
03 ASTRALIII 1600 75 1000 98 1 .0102
03 ASTRALIII 1600 75 200 98 3 .0306
03 ASTRALIII 1600 75 500 98 1 .0102
03 ASTRALIII 1600 75 50 98 7 .0714
03 ASTRALIII 1600 7 1000 98 1 .0102
03 ASTRALIII 1600 7 200 98 5 .051
03 ASTRALIII 1600 7 500 98 1 .0102
03 ASTRALIII 1600 7 50 98 8 .0816
03 ASTRALIII 1600 non 1000 98 2 .0204
03 ASTRALIII 1600 non 200 98 5 .051
03 ASTRALIII 1600 non 500 98 1 .0102
03 ASTRALIII 1600 non 50 98 6 .0612
03 ASTRALIII 200 0 1000 98 3 .0306
03 ASTRALIII 200 0 200 98 8 .0816
03 ASTRALIII 200 0 500 98 3 .0306
03 ASTRALIII 200 0 50 98 15 .1531
03 ASTRALIII 200 10 1000 98 3 .0306
03 ASTRALIII 200 10 200 98 10 .102
03 ASTRALIII 200 10 500 98 5 .051
03 ASTRALIII 200 10 50 98 16 .1633
03 ASTRALIII 200 20 1000 98 4 .0408
03 ASTRALIII 200 20 200 98 8 .0816
03 ASTRALIII 200 20 500 98 7 .0714
03 ASTRALIII 200 20 50 98 19 .1939
03 ASTRALIII 200 33 1000 98 5 .051
03 ASTRALIII 200 33 200 98 12 .1224
03 ASTRALIII 200 33 500 98 9 .0918
03 ASTRALIII 200 33 50 98 23 .2347
03 ASTRALIII 200 3 1000 98 1 .0102
03 ASTRALIII 200 3 200 98 9 .0918
03 ASTRALIII 200 3 500 98 4 .0408
03 ASTRALIII 200 3 50 98 17 .1735
03 ASTRALIII 200 5 1000 98 3 .0306
03 ASTRALIII 200 5 200 98 8 .0816
03 ASTRALIII 200 5 500 98 5 .051
03 ASTRALIII 200 5 50 98 17 .1735
03 ASTRALIII 200 75 1000 98 12 .1224
03 ASTRALIII 200 75 200 98 19 .1939
03 ASTRALIII 200 75 500 98 12 .1224
03 ASTRALIII 200 75 50 98 36 .3673
03 ASTRALIII 200 7 1000 98 3 .0306
03 ASTRALIII 200 7 200 98 9 .0918
03 ASTRALIII 200 7 500 98 6 .0612
03 ASTRALIII 200 7 50 98 16 .1633
03 ASTRALIII 200 non 1000 98 3 .0306
03 ASTRALIII 200 non 200 98 8 .0816
03 ASTRALIII 200 non 500 98 3 .0306
03 ASTRALIII 200 non 50 98 17 .1735
03 ASTRALIII 400 0 1000 98 1 .0102
03 ASTRALIII 400 0 200 98 8 .0816
03 ASTRALIII 400 0 500 98 2 .0204
03 ASTRALIII 400 0 50 98 11 .1122
03 ASTRALIII 400 10 1000 98 0 0
03 ASTRALIII 400 10 200 98 7 .0714
03 ASTRALIII 400 10 500 98 2 .0204
03 ASTRALIII 400 10 50 98 9 .0918
03 ASTRALIII 400 20 1000 98 0 0
03 ASTRALIII 400 20 200 98 4 .0408
03 ASTRALIII 400 20 500 98 1 .0102
03 ASTRALIII 400 20 50 98 11 .1122
03 ASTRALIII 400 33 1000 98 1 .0102
03 ASTRALIII 400 33 200 98 3 .0306
03 ASTRALIII 400 33 500 98 1 .0102
03 ASTRALIII 400 33 50 98 12 .1224
03 ASTRALIII 400 3 1000 98 3 .0306
03 ASTRALIII 400 3 200 98 7 .0714
03 ASTRALIII 400 3 500 98 2 .0204
03 ASTRALIII 400 3 50 98 9 .0918
03 ASTRALIII 400 5 1000 98 2 .0204
03 ASTRALIII 400 5 200 98 7 .0714
03 ASTRALIII 400 5 500 98 4 .0408
03 ASTRALIII 400 5 50 98 10 .102
03 ASTRALIII 400 75 1000 98 5 .051
03 ASTRALIII 400 75 200 98 11 .1122
03 ASTRALIII 400 75 500 98 4 .0408
03 ASTRALIII 400 75 50 98 26 .2653
03 ASTRALIII 400 7 1000 98 0 0
03 ASTRALIII 400 7 200 98 5 .051
03 ASTRALIII 400 7 500 98 2 .0204
03 ASTRALIII 400 7 50 98 10 .102
03 ASTRALIII 400 non 1000 98 2 .0204
03 ASTRALIII 400 non 200 98 6 .0612
03 ASTRALIII 400 non 500 98 2 .0204
03 ASTRALIII 400 non 50 98 9 .0918
03 ASTRALIII 800 0 1000 98 1 .0102
03 ASTRALIII 800 0 200 98 5 .051
03 ASTRALIII 800 0 500 98 1 .0102
03 ASTRALIII 800 0 50 98 7 .0714
03 ASTRALIII 800 10 1000 98 2 .0204
03 ASTRALIII 800 10 200 98 5 .051
03 ASTRALIII 800 10 500 98 1 .0102
03 ASTRALIII 800 10 50 98 8 .0816
03 ASTRALIII 800 20 1000 98 1 .0102
03 ASTRALIII 800 20 200 98 4 .0408
03 ASTRALIII 800 20 500 98 1 .0102
03 ASTRALIII 800 20 50 98 8 .0816
03 ASTRALIII 800 33 1000 98 1 .0102
03 ASTRALIII 800 33 200 98 5 .051
03 ASTRALIII 800 33 500 98 1 .0102
03 ASTRALIII 800 33 50 98 8 .0816
03 ASTRALIII 800 3 1000 98 1 .0102
03 ASTRALIII 800 3 200 98 5 .051
03 ASTRALIII 800 3 500 98 1 .0102
03 ASTRALIII 800 3 50 98 7 .0714
03 ASTRALIII 800 5 1000 98 1 .0102
03 ASTRALIII 800 5 200 98 5 .051
03 ASTRALIII 800 5 500 98 1 .0102
03 ASTRALIII 800 5 50 98 7 .0714
03 ASTRALIII 800 75 1000 98 2 .0204
03 ASTRALIII 800 75 200 98 4 .0408
03 ASTRALIII 800 75 500 98 2 .0204
03 ASTRALIII 800 75 50 98 15 .1531
03 ASTRALIII 800 7 1000 98 1 .0102
03 ASTRALIII 800 7 200 98 5 .051
03 ASTRALIII 800 7 500 98 1 .0102
03 ASTRALIII 800 7 50 98 8 .0816
03 ASTRALIII 800 non 1000 98 1 .0102
03 ASTRALIII 800 non 200 98 4 .0408
03 ASTRALIII 800 non 500 98 1 .0102
03 ASTRALIII 800 non 50 98 9 .0918
04 ASTRALIII 1600 0 1000 98 4 .0408
04 ASTRALIII 1600 0 200 98 9 .0918
04 ASTRALIII 1600 0 500 98 8 .0816
04 ASTRALIII 1600 0 50 98 11 .1122
04 ASTRALIII 1600 10 1000 98 3 .0306
04 ASTRALIII 1600 10 200 98 9 .0918
04 ASTRALIII 1600 10 500 98 7 .0714
04 ASTRALIII 1600 10 50 98 11 .1122
04 ASTRALIII 1600 20 1000 98 3 .0306
04 ASTRALIII 1600 20 200 98 9 .0918
04 ASTRALIII 1600 20 500 98 7 .0714
04 ASTRALIII 1600 20 50 98 11 .1122
04 ASTRALIII 1600 33 1000 98 3 .0306
04 ASTRALIII 1600 33 200 98 9 .0918
04 ASTRALIII 1600 33 500 98 8 .0816
04 ASTRALIII 1600 33 50 98 11 .1122
04 ASTRALIII 1600 3 1000 98 3 .0306
04 ASTRALIII 1600 3 200 98 9 .0918
04 ASTRALIII 1600 3 500 98 7 .0714
04 ASTRALIII 1600 3 50 98 11 .1122
04 ASTRALIII 1600 5 1000 98 3 .0306
04 ASTRALIII 1600 5 200 98 9 .0918
04 ASTRALIII 1600 5 500 98 7 .0714
04 ASTRALIII 1600 5 50 98 11 .1122
04 ASTRALIII 1600 75 1000 98 4 .0408
04 ASTRALIII 1600 75 200 98 10 .102
04 ASTRALIII 1600 75 500 98 8 .0816
04 ASTRALIII 1600 75 50 98 14 .1429
04 ASTRALIII 1600 7 1000 98 3 .0306
04 ASTRALIII 1600 7 200 98 9 .0918
04 ASTRALIII 1600 7 500 98 7 .0714
04 ASTRALIII 1600 7 50 98 11 .1122
04 ASTRALIII 1600 non 1000 98 4 .0408
04 ASTRALIII 1600 non 200 98 9 .0918
04 ASTRALIII 1600 non 500 98 8 .0816
04 ASTRALIII 1600 non 50 98 11 .1122
04 ASTRALIII 200 0 1000 98 6 .0612
04 ASTRALIII 200 0 200 98 10 .102
04 ASTRALIII 200 0 500 98 9 .0918
04 ASTRALIII 200 0 50 98 19 .1939
04 ASTRALIII 200 10 1000 98 6 .0612
04 ASTRALIII 200 10 200 98 10 .102
04 ASTRALIII 200 10 500 98 10 .102
04 ASTRALIII 200 10 50 98 25 .2551
04 ASTRALIII 200 20 1000 98 6 .0612
04 ASTRALIII 200 20 200 98 10 .102
04 ASTRALIII 200 20 500 98 8 .0816
04 ASTRALIII 200 20 50 98 22 .2245
04 ASTRALIII 200 33 1000 98 6 .0612
04 ASTRALIII 200 33 200 98 8 .0816
04 ASTRALIII 200 33 500 98 8 .0816
04 ASTRALIII 200 33 50 98 21 .2143
04 ASTRALIII 200 3 1000 98 7 .0714
04 ASTRALIII 200 3 200 98 11 .1122
04 ASTRALIII 200 3 500 98 11 .1122
04 ASTRALIII 200 3 50 98 18 .1837
04 ASTRALIII 200 5 1000 98 8 .0816
04 ASTRALIII 200 5 200 98 11 .1122
04 ASTRALIII 200 5 500 98 11 .1122
04 ASTRALIII 200 5 50 98 22 .2245
04 ASTRALIII 200 75 1000 98 9 .0918
04 ASTRALIII 200 75 200 98 16 .1633
04 ASTRALIII 200 75 500 98 14 .1429
04 ASTRALIII 200 75 50 98 34 .3469
04 ASTRALIII 200 7 1000 98 7 .0714
04 ASTRALIII 200 7 200 98 11 .1122
04 ASTRALIII 200 7 500 98 9 .0918
04 ASTRALIII 200 7 50 98 25 .2551
04 ASTRALIII 200 non 1000 98 5 .051
04 ASTRALIII 200 non 200 98 11 .1122
04 ASTRALIII 200 non 500 98 10 .102
04 ASTRALIII 200 non 50 98 19 .1939
04 ASTRALIII 400 0 1000 98 6 .0612
04 ASTRALIII 400 0 200 98 10 .102
04 ASTRALIII 400 0 500 98 8 .0816
04 ASTRALIII 400 0 50 98 13 .1327
04 ASTRALIII 400 10 1000 98 4 .0408
04 ASTRALIII 400 10 200 98 9 .0918
04 ASTRALIII 400 10 500 98 9 .0918
04 ASTRALIII 400 10 50 98 14 .1429
04 ASTRALIII 400 20 1000 98 5 .051
04 ASTRALIII 400 20 200 98 10 .102
04 ASTRALIII 400 20 500 98 9 .0918
04 ASTRALIII 400 20 50 98 15 .1531
04 ASTRALIII 400 33 1000 98 5 .051
04 ASTRALIII 400 33 200 98 9 .0918
04 ASTRALIII 400 33 500 98 9 .0918
04 ASTRALIII 400 33 50 98 12 .1224
04 ASTRALIII 400 3 1000 98 5 .051
04 ASTRALIII 400 3 200 98 9 .0918
04 ASTRALIII 400 3 500 98 9 .0918
04 ASTRALIII 400 3 50 98 14 .1429
04 ASTRALIII 400 5 1000 98 5 .051
04 ASTRALIII 400 5 200 98 9 .0918
04 ASTRALIII 400 5 500 98 9 .0918
04 ASTRALIII 400 5 50 98 14 .1429
04 ASTRALIII 400 75 1000 98 4 .0408
04 ASTRALIII 400 75 200 98 7 .0714
04 ASTRALIII 400 75 500 98 9 .0918
04 ASTRALIII 400 75 50 98 22 .2245
04 ASTRALIII 400 7 1000 98 5 .051
04 ASTRALIII 400 7 200 98 9 .0918
04 ASTRALIII 400 7 500 98 9 .0918
04 ASTRALIII 400 7 50 98 15 .1531
04 ASTRALIII 400 non 1000 98 7 .0714
04 ASTRALIII 400 non 200 98 10 .102
04 ASTRALIII 400 non 500 98 9 .0918
04 ASTRALIII 400 non 50 98 16 .1633
04 ASTRALIII 800 0 1000 98 4 .0408
04 ASTRALIII 800 0 200 98 10 .102
04 ASTRALIII 800 0 500 98 8 .0816
04 ASTRALIII 800 0 50 98 14 .1429
04 ASTRALIII 800 10 1000 98 3 .0306
04 ASTRALIII 800 10 200 98 11 .1122
04 ASTRALIII 800 10 500 98 8 .0816
04 ASTRALIII 800 10 50 98 15 .1531
04 ASTRALIII 800 20 1000 98 3 .0306
04 ASTRALIII 800 20 200 98 10 .102
04 ASTRALIII 800 20 500 98 9 .0918
04 ASTRALIII 800 20 50 98 15 .1531
04 ASTRALIII 800 33 1000 98 3 .0306
04 ASTRALIII 800 33 200 98 6 .0612
04 ASTRALIII 800 33 500 98 7 .0714
04 ASTRALIII 800 33 50 98 14 .1429
04 ASTRALIII 800 3 1000 98 3 .0306
04 ASTRALIII 800 3 200 98 10 .102
04 ASTRALIII 800 3 500 98 8 .0816
04 ASTRALIII 800 3 50 98 13 .1327
04 ASTRALIII 800 5 1000 98 3 .0306
04 ASTRALIII 800 5 200 98 11 .1122
04 ASTRALIII 800 5 500 98 8 .0816
04 ASTRALIII 800 5 50 98 14 .1429
04 ASTRALIII 800 75 1000 98 3 .0306
04 ASTRALIII 800 75 200 98 8 .0816
04 ASTRALIII 800 75 500 98 8 .0816
04 ASTRALIII 800 75 50 98 13 .1327
04 ASTRALIII 800 7 1000 98 3 .0306
04 ASTRALIII 800 7 200 98 11 .1122
04 ASTRALIII 800 7 500 98 8 .0816
04 ASTRALIII 800 7 50 98 16 .1633
04 ASTRALIII 800 non 1000 98 4 .0408
04 ASTRALIII 800 non 200 98 11 .1122
