02 ASTRAL.4.11.1 1600 20 1000 98 2 .0204
02 ASTRAL.4.11.1 1600 20 200 98 3 .0306
02 ASTRAL.4.11.1 1600 20 500 98 2 .0204
02 ASTRAL.4.11.1 1600 20 50 98 3 .0306
02 ASTRAL.4.11.1 1600 33 1000 98 2 .0204
02 ASTRAL.4.11.1 1600 33 200 98 3 .0306
02 ASTRAL.4.11.1 1600 33 500 98 3 .0306
02 ASTRAL.4.11.1 1600 33 50 98 1 .0102
02 ASTRAL.4.11.1 1600 3 1000 98 2 .0204
02 ASTRAL.4.11.1 1600 3 200 98 2 .0204
02 ASTRAL.4.11.1 1600 3 500 98 2 .0204
02 ASTRAL.4.11.1 1600 3 50 98 2 .0204
02 ASTRAL.4.11.1 1600 50 1000 98 3 .0306
02 ASTRAL.4.11.1 1600 50 200 98 3 .0306
02 ASTRAL.4.11.1 1600 50 500 98 2 .0204
02 ASTRAL.4.11.1 1600 50 50 98 2 .0204
02 ASTRAL.4.11.1 1600 5 1000 98 2 .0204
02 ASTRAL.4.11.1 1600 5 200 98 2 .0204
02 ASTRAL.4.11.1 1600 5 500 98 2 .0204
02 ASTRAL.4.11.1 1600 5 50 98 3 .0306
02 ASTRAL.4.11.1 1600 75 1000 98 3 .0306
02 ASTRAL.4.11.1 1600 75 200 98 4 .0408
02 ASTRAL.4.11.1 1600 75 500 98 3 .0306
02 ASTRAL.4.11.1 1600 75 50 98 4 .0408
02 ASTRAL.4.11.1 1600 7 1000 98 2 .0204
02 ASTRAL.4.11.1 1600 7 200 98 3 .0306
02 ASTRAL.4.11.1 1600 7 500 98 2 .0204
02 ASTRAL.4.11.1 1600 7 50 98 2 .0204
02 ASTRAL.4.11.1 1600 non 1000 98 2 .0204
02 ASTRAL.4.11.1 1600 non 200 98 3 .0306
02 ASTRAL.4.11.1 1600 non 500 98 4 .0408
02 ASTRAL.4.11.1 1600 non 50 98 3 .0306
02 ASTRAL.4.11.1 200 0 1000 98 7 .0714
02 ASTRAL.4.11.1 200 0 200 98 7 .0714
02 ASTRAL.4.11.1 200 0 500 98 7 .0714
02 ASTRAL.4.11.1 200 0 50 98 9 .0918
02 ASTRAL.4.11.1 200 10 1000 98 6 .0612
02 ASTRAL.4.11.1 200 10 200 98 7 .0714
02 ASTRAL.4.11.1 200 10 500 98 7 .0714
02 ASTRAL.4.11.1 200 10 50 98 9 .0918
02 ASTRAL.4.11.1 200 20 1000 98 6 .0612
02 ASTRAL.4.11.1 200 20 200 98 7 .0714
02 ASTRAL.4.11.1 200 20 500 98 7 .0714
02 ASTRAL.4.11.1 200 20 50 98 9 .0918
02 ASTRAL.4.11.1 200 33 1000 98 6 .0612
02 ASTRAL.4.11.1 200 33 200 98 7 .0714
02 ASTRAL.4.11.1 200 33 500 98 8 .0816
02 ASTRAL.4.11.1 200 33 50 98 11 .1122
02 ASTRAL.4.11.1 200 3 1000 98 7 .0714
02 ASTRAL.4.11.1 200 3 200 98 6 .0612
02 ASTRAL.4.11.1 200 3 500 98 7 .0714
02 ASTRAL.4.11.1 200 3 50 98 11 .1122
02 ASTRAL.4.11.1 200 50 1000 98 6 .0612
02 ASTRAL.4.11.1 200 50 200 98 9 .0918
02 ASTRAL.4.11.1 200 50 500 98 10 .102
02 ASTRAL.4.11.1 200 50 50 98 16 .1633
02 ASTRAL.4.11.1 200 5 1000 98 7 .0714
02 ASTRAL.4.11.1 200 5 200 98 8 .0816
02 ASTRAL.4.11.1 200 5 500 98 7 .0714
02 ASTRAL.4.11.1 200 5 50 98 12 .1224
02 ASTRAL.4.11.1 200 75 1000 98 9 .0918
02 ASTRAL.4.11.1 200 75 200 98 21 .2143
02 ASTRAL.4.11.1 200 75 500 98 14 .1429
02 ASTRAL.4.11.1 200 75 50 98 24 .2449
02 ASTRAL.4.11.1 200 7 1000 98 6 .0612
02 ASTRAL.4.11.1 200 7 200 98 7 .0714
02 ASTRAL.4.11.1 200 7 500 98 7 .0714
02 ASTRAL.4.11.1 200 7 50 98 10 .102
