01 ASTRAL.5.2.5 200 20 200 6.001 01 ASTRAL.5.2.5 200 20 200 191.274 01 ASTRAL.5.2.5 200 20 200 224156
01 ASTRAL.5.2.5 200 20 500 7.904 01 ASTRAL.5.2.5 200 20 500 733.744 01 ASTRAL.5.2.5 200 20 500 346575
01 ASTRAL.5.2.5 200 20 50 2.896 01 ASTRAL.5.2.5 200 20 50 23.779 01 ASTRAL.5.2.5 200 20 50 93236
01 ASTRAL.5.2.5 200 33 1000 8.553 01 ASTRAL.5.2.5 200 33 1000 606.691 01 ASTRAL.5.2.5 200 33 1000 168211
01 ASTRAL.5.2.5 200 33 200 4.244 01 ASTRAL.5.2.5 200 33 200 91.61 01 ASTRAL.5.2.5 200 33 200 115376
01 ASTRAL.5.2.5 200 33 500 6.066 01 ASTRAL.5.2.5 200 33 500 328.906 01 ASTRAL.5.2.5 200 33 500 177918
01 ASTRAL.5.2.5 200 33 50 2.562 01 ASTRAL.5.2.5 200 33 50 14.563 01 ASTRAL.5.2.5 200 33 50 57894
01 ASTRAL.5.2.5 200 3 1000 23.226 01 ASTRAL.5.2.5 200 3 1000 15154.452 01 ASTRAL.5.2.5 200 3 1000 2063452
01 ASTRAL.5.2.5 200 3 200 8.143 01 ASTRAL.5.2.5 200 3 200 615.041 01 ASTRAL.5.2.5 200 3 200 544067
01 ASTRAL.5.2.5 200 3 500 13.739 01 ASTRAL.5.2.5 200 3 500 2722.451 01 ASTRAL.5.2.5 200 3 500 993446
01 ASTRAL.5.2.5 200 3 50 4.581 01 ASTRAL.5.2.5 200 3 50 68.332 01 ASTRAL.5.2.5 200 3 50 219608
01 ASTRAL.5.2.5 200 50 1000 8.746 01 ASTRAL.5.2.5 200 50 1000 322.261 01 ASTRAL.5.2.5 200 50 1000 95718
01 ASTRAL.5.2.5 200 50 200 4.69 01 ASTRAL.5.2.5 200 50 200 32.747 01 ASTRAL.5.2.5 200 50 200 40509
01 ASTRAL.5.2.5 200 50 500 6.646 01 ASTRAL.5.2.5 200 50 500 118.893 01 ASTRAL.5.2.5 200 50 500 68243
01 ASTRAL.5.2.5 200 50 50 3.094 01 ASTRAL.5.2.5 200 50 50 8.764 01 ASTRAL.5.2.5 200 50 50 26319
01 ASTRAL.5.2.5 200 5 1000 20.186 01 ASTRAL.5.2.5 200 5 1000 10308.731 01 ASTRAL.5.2.5 200 5 1000 1674145
01 ASTRAL.5.2.5 200 5 200 7.248 01 ASTRAL.5.2.5 200 5 200 331.02 01 ASTRAL.5.2.5 200 5 200 320028
01 ASTRAL.5.2.5 200 5 500 13.214 01 ASTRAL.5.2.5 200 5 500 1801.071 01 ASTRAL.5.2.5 200 5 500 686442
01 ASTRAL.5.2.5 200 5 50 4.463 01 ASTRAL.5.2.5 200 5 50 61.591 01 ASTRAL.5.2.5 200 5 50 209769
01 ASTRAL.5.2.5 200 75 1000 5.305 01 ASTRAL.5.2.5 200 75 1000 77.766 01 ASTRAL.5.2.5 200 75 1000 24473
01 ASTRAL.5.2.5 200 75 200 2.701 01 ASTRAL.5.2.5 200 75 200 19.736 01 ASTRAL.5.2.5 200 75 200 26608
01 ASTRAL.5.2.5 200 75 500 4.535 01 ASTRAL.5.2.5 200 75 500 50.108 01 ASTRAL.5.2.5 200 75 500 30061
01 ASTRAL.5.2.5 200 75 50 2.139 01 ASTRAL.5.2.5 200 75 50 8.0 01 ASTRAL.5.2.5 200 75 50 26986
01 ASTRAL.5.2.5 200 7 1000 18.1 01 ASTRAL.5.2.5 200 7 1000 7743.187 01 ASTRAL.5.2.5 200 7 1000 1490609
01 ASTRAL.5.2.5 200 7 200 6.72 01 ASTRAL.5.2.5 200 7 200 341.3 01 ASTRAL.5.2.5 200 7 200 339846
01 ASTRAL.5.2.5 200 7 500 11.434 01 ASTRAL.5.2.5 200 7 500 2354.078 01 ASTRAL.5.2.5 200 7 500 801412
01 ASTRAL.5.2.5 200 7 50 5.242 01 ASTRAL.5.2.5 200 7 50 59.678 01 ASTRAL.5.2.5 200 7 50 200235
01 ASTRAL.5.2.5 200 non 1000 56.02 01 ASTRAL.5.2.5 200 non 1000 1347.046 01 ASTRAL.5.2.5 200 non 1000 291015
01 ASTRAL.5.2.5 200 non 200 19.134 01 ASTRAL.5.2.5 200 non 200 141.231 01 ASTRAL.5.2.5 200 non 200 131863
01 ASTRAL.5.2.5 200 non 500 32.518 01 ASTRAL.5.2.5 200 non 500 433.318 01 ASTRAL.5.2.5 200 non 500 178602
01 ASTRAL.5.2.5 200 non 50 13.305 01 ASTRAL.5.2.5 200 non 50 50.518 01 ASTRAL.5.2.5 200 non 50 138083
01 ASTRAL.5.2.5 400 0 1000 22.229 01 ASTRAL.5.2.5 400 0 1000 5605.501 01 ASTRAL.5.2.5 400 0 1000 1097955
01 ASTRAL.5.2.5 400 0 200 7.67 01 ASTRAL.5.2.5 400 0 200 177.609 01 ASTRAL.5.2.5 400 0 200 176885
01 ASTRAL.5.2.5 400 0 500 14.812 01 ASTRAL.5.2.5 400 0 500 1319.029 01 ASTRAL.5.2.5 400 0 500 546649
01 ASTRAL.5.2.5 400 0 50 4.3 01 ASTRAL.5.2.5 400 0 50 37.509 01 ASTRAL.5.2.5 400 0 50 129977
