2X-1000-500	1	4096	log3	2873.474
2X-1000-500	1	512	log2	59.886
2X-1000-500	1	512	log3	35.617
2X-1000-500	1	8192	log2	45219.769
2X-1000-500	1	8192	log3	13579.358
2X-1000-500	2	1024	log2	280.81
2X-1000-500	2	1024	log3	146.318
2X-1000-500	2	16384	log3	63967.56
2X-1000-500	2	2048	log2	1451.095
2X-1000-500	2	2048	log3	584.626
2X-1000-500	2	256	log2	18.281
2X-1000-500	2	256	log3	14.134
2X-1000-500	2	4096	log2	7833.052
2X-1000-500	2	4096	log3	2792.277
2X-1000-500	2	512	log2	59.975
2X-1000-500	2	512	log3	34.335
2X-1000-500	2	8192	log2	42211.859
2X-1000-500	2	8192	log3	13107.305
2X-1000-500	3	1024	log2	277.787
2X-1000-500	3	1024	log3	131.936
2X-1000-500	3	16384	log3	63062.548
2X-1000-500	3	2048	log2	1448.517
2X-1000-500	3	2048	log3	578.505
2X-1000-500	3	256	log2	18.36
2X-1000-500	3	256	log3	13.334
2X-1000-500	3	4096	log2	8465.177
2X-1000-500	3	4096	log3	2729.633
2X-1000-500	3	512	log2	59.796
2X-1000-500	3	512	log3	36.845
2X-1000-500	3	8192	log2	44401.169
2X-1000-500	3	8192	log3	13101.987
2X-1000-500	4	1024	log2	305.209
2X-1000-500	4	1024	log3	137.372
2X-1000-500	4	16384	log3	64574.126
2X-1000-500	4	2048	log2	1589.716
2X-1000-500	4	2048	log3	604.478
2X-1000-500	4	256	log2	17.036
2X-1000-500	4	256	log3	13.674
2X-1000-500	4	4096	log2	8177.239
2X-1000-500	4	4096	log3	2977.654
2X-1000-500	4	512	log2	67.992
2X-1000-500	4	512	log3	37.116
2X-1000-500	4	8192	log2	43203.87
2X-1000-500	4	8192	log3	13438.331
