061 ASTRALIII 0 1000 102 4 .0392
061 ASTRALIII 0 200 102 10 .098
061 ASTRALIII 0 500 102 5 .049
061 ASTRALIII 0 50 102 14 .1373
061 ASTRALIII 0 2000 102 4 .0392
062 ASTRALIII 0 1000 157 2 .0127
062 ASTRALIII 0 200 157 8 .051
062 ASTRALIII 0 500 157 7 .0446
062 ASTRALIII 0 50 157 9 .0573
062 ASTRALIII 0 2000 157 4 .0255
063 ASTRALIII 0 1000 168 2 .0119
063 ASTRALIII 0 200 168 9 .0536
063 ASTRALIII 0 500 168 7 .0417
063 ASTRALIII 0 50 168 18 .1071
063 ASTRALIII 0 2000 168 2 .0119
064 ASTRALIII 0 1000 149 4 .0268
064 ASTRALIII 0 200 149 12 .0805
064 ASTRALIII 0 500 149 6 .0403
064 ASTRALIII 0 50 149 19 .1275
064 ASTRALIII 0 2000 149 4 .0268
065 ASTRALIII 0 1000 154 5 .0325
065 ASTRALIII 0 200 154 11 .0714
065 ASTRALIII 0 500 154 6 .039
065 ASTRALIII 0 50 154 15 .0974
065 ASTRALIII 0 2000 154 7 .0455
066 ASTRALIII 0 1000 183 4 .0219
066 ASTRALIII 0 200 183 9 .0492
066 ASTRALIII 0 500 183 6 .0328
066 ASTRALIII 0 50 183 13 .071
066 ASTRALIII 0 2000 183 4 .0219
067 ASTRALIII 0 1000 53 3 .0566
067 ASTRALIII 0 200 53 4 .0755
067 ASTRALIII 0 500 53 3 .0566
067 ASTRALIII 0 50 53 10 .1887
067 ASTRALIII 0 2000 53 3 .0566
068 ASTRALIII 0 1000 93 6 .0645
068 ASTRALIII 0 200 93 12 .129
068 ASTRALIII 0 500 93 6 .0645
068 ASTRALIII 0 50 93 18 .1935
068 ASTRALIII 0 2000 93 2 .0215
069 ASTRALIII 0 1000 56 3 .0536
069 ASTRALIII 0 200 56 3 .0536
069 ASTRALIII 0 500 56 2 .0357
069 ASTRALIII 0 50 56 4 .0714
069 ASTRALIII 0 2000 56 3 .0536
070 ASTRALIII 0 1000 158 5 .0316
070 ASTRALIII 0 200 158 10 .0633
070 ASTRALIII 0 500 158 8 .0506
070 ASTRALIII 0 50 158 17 .1076
070 ASTRALIII 0 2000 158 5 .0316
071 ASTRALIII 0 1000 144 25 .1736
071 ASTRALIII 0 200 144 50 .3472
071 ASTRALIII 0 500 144 36 .25
071 ASTRALIII 0 50 144 88 .6111
071 ASTRALIII 0 2000 144 18 .125
072 ASTRALIII 0 1000 79 1 .0127
072 ASTRALIII 0 200 79 2 .0253
072 ASTRALIII 0 500 79 2 .0253
072 ASTRALIII 0 50 79 4 .0506
072 ASTRALIII 0 2000 79 0 0
073 ASTRALIII 0 1000 166 8 .0482
073 ASTRALIII 0 200 166 13 .0783
073 ASTRALIII 0 500 166 10 .0602
073 ASTRALIII 0 50 166 18 .1084
073 ASTRALIII 0 2000 166 7 .0422
074 ASTRALIII 0 1000 86 1 .0116
074 ASTRALIII 0 200 86 10 .1163
074 ASTRALIII 0 500 86 2 .0233
074 ASTRALIII 0 50 86 15 .1744
074 ASTRALIII 0 2000 86 2 .0233
075 ASTRALIII 0 1000 109 4 .0367
075 ASTRALIII 0 200 109 8 .0734
075 ASTRALIII 0 500 109 3 .0275
075 ASTRALIII 0 50 109 17 .156
075 ASTRALIII 0 2000 109 5 .0459
076 ASTRALIII 0 1000 94 12 .1277
076 ASTRALIII 0 200 94 12 .1277
076 ASTRALIII 0 500 94 10 .1064
076 ASTRALIII 0 50 94 16 .1702
076 ASTRALIII 0 2000 94 11 .117
077 ASTRALIII 0 1000 134 2 .0149
077 ASTRALIII 0 200 134 5 .0373
077 ASTRALIII 0 500 134 2 .0149
077 ASTRALIII 0 50 134 9 .0672
077 ASTRALIII 0 2000 134 1 .0075
078 ASTRALIII 0 1000 146 12 .0822
078 ASTRALIII 0 200 146 11 .0753
078 ASTRALIII 0 500 146 13 .089
078 ASTRALIII 0 50 146 18 .1233
078 ASTRALIII 0 2000 146 10 .0685
079 ASTRALIII 0 1000 192 53 .276
079 ASTRALIII 0 200 192 55 .2865
079 ASTRALIII 0 500 192 53 .276
079 ASTRALIII 0 50 192 61 .3177
079 ASTRALIII 0 2000 192 51 .2656
080 ASTRALIII 0 1000 118 12 .1017
080 ASTRALIII 0 200 118 32 .2712
080 ASTRALIII 0 500 118 17 .1441
080 ASTRALIII 0 50 118 64 .5424
080 ASTRALIII 0 2000 118 7 .0593
081 ASTRALIII 0 1000 188 4 .0213
081 ASTRALIII 0 200 188 5 .0266
081 ASTRALIII 0 500 188 4 .0213
081 ASTRALIII 0 50 188 6 .0319
081 ASTRALIII 0 2000 188 2 .0106
082 ASTRALIII 0 1000 175 3 .0171
082 ASTRALIII 0 200 175 8 .0457
082 ASTRALIII 0 500 175 7 .04
082 ASTRALIII 0 50 175 10 .0571
082 ASTRALIII 0 2000 175 2 .0114
083 ASTRALIII 0 1000 104 1 .0096
083 ASTRALIII 0 200 104 1 .0096
083 ASTRALIII 0 500 104 1 .0096
083 ASTRALIII 0 50 104 3 .0288
083 ASTRALIII 0 2000 104 1 .0096
084 ASTRALIII 0 1000 101 4 .0396
084 ASTRALIII 0 200 101 4 .0396
084 ASTRALIII 0 500 101 4 .0396
084 ASTRALIII 0 50 101 10 .099
084 ASTRALIII 0 2000 101 3 .0297
085 ASTRALIII 0 1000 181 11 .0608
085 ASTRALIII 0 200 181 15 .0829
085 ASTRALIII 0 500 181 11 .0608
085 ASTRALIII 0 50 181 30 .1657
085 ASTRALIII 0 2000 181 10 .0552
086 ASTRALIII 0 1000 82 2 .0244
086 ASTRALIII 0 200 82 5 .061
086 ASTRALIII 0 500 82 4 .0488
086 ASTRALIII 0 50 82 12 .1463
086 ASTRALIII 0 2000 82 2 .0244
087 ASTRALIII 0 1000 114 6 .0526
087 ASTRALIII 0 200 114 11 .0965
087 ASTRALIII 0 500 114 8 .0702
087 ASTRALIII 0 50 114 22 .193
087 ASTRALIII 0 2000 114 1 .0088
088 ASTRALIII 0 1000 70 0 0
088 ASTRALIII 0 200 70 1 .0143
088 ASTRALIII 0 500 70 1 .0143
088 ASTRALIII 0 50 70 4 .0571
088 ASTRALIII 0 2000 70 0 0
089 ASTRALIII 0 1000 126 4 .0317
089 ASTRALIII 0 200 126 12 .0952
089 ASTRALIII 0 500 126 5 .0397
089 ASTRALIII 0 50 126 30 .2381
089 ASTRALIII 0 2000 126 3 .0238
090 ASTRALIII 0 1000 113 21 .1858
090 ASTRALIII 0 200 113 47 .4159
090 ASTRALIII 0 500 113 25 .2212
090 ASTRALIII 0 50 113 78 .6903
090 ASTRALIII 0 2000 113 17 .1504
091 ASTRALIII 0 1000 129 6 .0465
091 ASTRALIII 0 200 129 7 .0543
091 ASTRALIII 0 500 129 8 .062
091 ASTRALIII 0 50 129 16 .124
091 ASTRALIII 0 2000 129 4 .031
092 ASTRALIII 0 1000 135 2 .0148
092 ASTRALIII 0 200 135 10 .0741
092 ASTRALIII 0 500 135 6 .0444
092 ASTRALIII 0 50 135 12 .0889
092 ASTRALIII 0 2000 135 2 .0148
093 ASTRALIII 0 1000 63 1 .0159
093 ASTRALIII 0 200 63 3 .0476
093 ASTRALIII 0 500 63 1 .0159
093 ASTRALIII 0 50 63 9 .1429
093 ASTRALIII 0 2000 63 1 .0159
094 ASTRALIII 0 1000 115 2 .0174
094 ASTRALIII 0 200 115 1 .0087
094 ASTRALIII 0 500 115 2 .0174
094 ASTRALIII 0 50 115 4 .0348
094 ASTRALIII 0 2000 115 1 .0087
095 ASTRALIII 0 1000 78 2 .0256
095 ASTRALIII 0 200 78 2 .0256
095 ASTRALIII 0 500 78 3 .0385
095 ASTRALIII 0 50 78 7 .0897
095 ASTRALIII 0 2000 78 1 .0128
096 ASTRALIII 0 1000 72 3 .0417
096 ASTRALIII 0 200 72 8 .1111
096 ASTRALIII 0 500 72 4 .0556
096 ASTRALIII 0 50 72 11 .1528
096 ASTRALIII 0 2000 72 2 .0278
097 ASTRALIII 0 1000 142 9 .0634
097 ASTRALIII 0 200 142 10 .0704
097 ASTRALIII 0 500 142 8 .0563
097 ASTRALIII 0 50 142 19 .1338
097 ASTRALIII 0 2000 142 5 .0352
098 ASTRALIII 0 1000 102 4 .0392
098 ASTRALIII 0 200 102 5 .049
098 ASTRALIII 0 500 102 4 .0392
098 ASTRALIII 0 50 102 12 .1176
098 ASTRALIII 0 2000 102 5 .049
099 ASTRALIII 0 1000 106 4 .0377
099 ASTRALIII 0 200 106 5 .0472
099 ASTRALIII 0 500 106 3 .0283
099 ASTRALIII 0 50 106 11 .1038
099 ASTRALIII 0 2000 106 2 .0189
100 ASTRALIII 0 1000 149 4 .0268
100 ASTRALIII 0 200 149 9 .0604
100 ASTRALIII 0 500 149 3 .0201
100 ASTRALIII 0 50 149 22 .1477
100 ASTRALIII 0 2000 149 4 .0268
101 ASTRALIII 0 1000 113 3 .0265
101 ASTRALIII 0 200 113 3 .0265
101 ASTRALIII 0 500 113 3 .0265
101 ASTRALIII 0 50 113 10 .0885
101 ASTRALIII 0 2000 113 3 .0265
102 ASTRALIII 0 1000 103 2 .0194
102 ASTRALIII 0 200 103 5 .0485
102 ASTRALIII 0 500 103 2 .0194
102 ASTRALIII 0 50 103 10 .0971
102 ASTRALIII 0 2000 103 3 .0291
103 ASTRALIII 0 1000 181 1 .0055
103 ASTRALIII 0 200 181 2 .011
103 ASTRALIII 0 500 181 2 .011
103 ASTRALIII 0 50 181 1 .0055
103 ASTRALIII 0 2000 181 2 .011
104 ASTRALIII 0 1000 110 10 .0909
104 ASTRALIII 0 200 110 28 .2545
104 ASTRALIII 0 500 110 17 .1545
104 ASTRALIII 0 50 110 48 .4364
104 ASTRALIII 0 2000 110 9 .0818
105 ASTRALIII 0 1000 195 6 .0308
105 ASTRALIII 0 200 195 14 .0718
105 ASTRALIII 0 500 195 9 .0462
105 ASTRALIII 0 50 195 30 .1538
105 ASTRALIII 0 2000 195 0 0
106 ASTRALIII 0 1000 123 5 .0407
106 ASTRALIII 0 200 123 8 .065
106 ASTRALIII 0 500 123 6 .0488
106 ASTRALIII 0 50 123 16 .1301
106 ASTRALIII 0 2000 123 6 .0488
107 ASTRALIII 0 1000 161 7 .0435
107 ASTRALIII 0 200 161 16 .0994
107 ASTRALIII 0 500 161 9 .0559
107 ASTRALIII 0 50 161 28 .1739
107 ASTRALIII 0 2000 161 4 .0248
108 ASTRALIII 0 1000 193 10 .0518
108 ASTRALIII 0 200 193 10 .0518
108 ASTRALIII 0 500 193 12 .0622
108 ASTRALIII 0 50 193 14 .0725
108 ASTRALIII 0 2000 193 9 .0466
109 ASTRALIII 0 1000 93 5 .0538
109 ASTRALIII 0 200 93 5 .0538
109 ASTRALIII 0 500 93 4 .043
109 ASTRALIII 0 50 93 14 .1505
109 ASTRALIII 0 2000 93 2 .0215
110 ASTRALIII 0 1000 170 4 .0235
110 ASTRALIII 0 200 170 5 .0294
110 ASTRALIII 0 500 170 4 .0235
110 ASTRALIII 0 50 170 6 .0353
110 ASTRALIII 0 2000 170 4 .0235
111 ASTRALIII 0 1000 106 9 .0849
111 ASTRALIII 0 200 106 17 .1604
111 ASTRALIII 0 500 106 14 .1321
111 ASTRALIII 0 50 106 24 .2264
111 ASTRALIII 0 2000 106 10 .0943
112 ASTRALIII 0 1000 159 4 .0252
112 ASTRALIII 0 200 159 7 .044
112 ASTRALIII 0 500 159 4 .0252
112 ASTRALIII 0 50 159 13 .0818
112 ASTRALIII 0 2000 159 5 .0314
113 ASTRALIII 0 1000 104 2 .0192
113 ASTRALIII 0 200 104 5 .0481
113 ASTRALIII 0 500 104 3 .0288
113 ASTRALIII 0 50 104 10 .0962
113 ASTRALIII 0 2000 104 2 .0192
114 ASTRALIII 0 1000 96 2 .0208
114 ASTRALIII 0 200 96 4 .0417
114 ASTRALIII 0 500 96 3 .0312
114 ASTRALIII 0 50 96 9 .0938
114 ASTRALIII 0 2000 96 2 .0208
115 ASTRALIII 0 1000 81 3 .037
115 ASTRALIII 0 200 81 5 .0617
115 ASTRALIII 0 500 81 3 .037
115 ASTRALIII 0 50 81 14 .1728
115 ASTRALIII 0 2000 81 3 .037
116 ASTRALIII 0 1000 78 4 .0513
116 ASTRALIII 0 200 78 7 .0897
116 ASTRALIII 0 500 78 4 .0513
116 ASTRALIII 0 50 78 8 .1026
116 ASTRALIII 0 2000 78 1 .0128
117 ASTRALIII 0 1000 117 3 .0256
117 ASTRALIII 0 200 117 7 .0598
117 ASTRALIII 0 500 117 3 .0256
117 ASTRALIII 0 50 117 11 .094
117 ASTRALIII 0 2000 117 3 .0256
118 ASTRALIII 0 1000 84 14 .1667
118 ASTRALIII 0 200 84 15 .1786
118 ASTRALIII 0 500 84 16 .1905
118 ASTRALIII 0 50 84 9 .1071
118 ASTRALIII 0 2000 84 12 .1429
119 ASTRALIII 0 1000 131 2 .0153
119 ASTRALIII 0 200 131 13 .0992
